Bioproject,Run,Agent,Assay_Type,AvgSpotLen,Bases,BioSample,Bytes,Cell_type_line,Center_Name,Consent,DATASTORE_filetype,DATASTORE_provider,DATASTORE_region,Experiment,GEO_Accession_exp,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample_Name,Source_Name,SRA_Study,Genotype,Infection,Tissue,iav_strain,Molecule_Subtype,Treatment,treatment_time,Biomaterial_Provider,siRNA,Donor,Post_Preatment,Time_Point,Patient_Number,Condition,X...,Age,Assay.Type,BIOMATERIAL_PROVIDER,BioProject,BioSampleModel,Center.Name,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Isolate,Library.Name,create_date,version,Sample.Name,sex,SRA.Study,TISSUE,asthma_status,obesity_status,Collection_Date,gender,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Isolation_Source,Lat_Lon,Location,Subject,smoking_status,REPLICATE,samp_mat_process,accession..run.,object_status..run.,study..run.,Source_material_ID,env_broad_scale,env_local_scale,env_medium,AssemblyName,collected_by,fasta_file..run.,Host_age,Host_disease,host_sex,Strain,agent,GEO_Accession..exp.,source_name,infected,Cell_type,infection_status,Group,CONDITION,infection,assay,BioRep,Cell_line,Concentration,rnase,cell,TREATMENT,Timepoint,technology,Hours_post_infection,virus_strain,Passages,viral_strain,merip_antibody,sars.cov.2_infected,molecule_subtype,treatment_timepoint,Culture_Condition
NA,SRR10501810,NA,NA,301,7427429,SAMN08536873,4358195,NA,NA,public,NA,NA,NA,SRX7191003,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,SIB036_Nasal,2019-11-20T19:06:00Z,1,SIB036_Nasal,,SRP230751,,Non-asthma,Non-obese,not collected,female,Poland,Europe,Poland: Wroclaw Medical University,Homo sapiens,nasal swab,51.110 N 17.069 E,"Wroclaw\, Poland",SIB036,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501811,NA,NA,301,4561281,SAMN08536872,2860847,NA,NA,public,NA,NA,NA,SRX7191002,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,SIB035_Nasal,2019-11-20T19:06:00Z,1,SIB035_Nasal,,SRP230751,,Asthma,Obese,not collected,male,Poland,Europe,Poland: Wroclaw Medical University,Homo sapiens,nasal swab,51.110 N 17.069 E,"Wroclaw\, Poland",SIB035,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501812,NA,NA,300,148561322,SAMN08537121,96629118,NA,NA,public,NA,NA,NA,SRX7191001,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z042_Fecal,2019-11-20T19:07:00Z,1,Z042_Fecal,,SRP230751,,Non-asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z042,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501813,NA,NA,301,128877619,SAMN08537120,84294207,NA,NA,public,NA,NA,NA,SRX7191000,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z041_Fecal,2019-11-20T19:07:00Z,1,Z041_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z041,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501814,NA,NA,301,132714474,SAMN08537119,80950276,NA,NA,public,NA,NA,NA,SRX7190999,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z040_Fecal,2019-11-20T19:07:00Z,1,Z040_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z040,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501815,NA,NA,300,122282929,SAMN08537118,78987908,NA,NA,public,NA,NA,NA,SRX7190998,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z039_Fecal,2019-11-20T19:07:00Z,1,Z039_Fecal,,SRP230751,,Asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z039,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501816,NA,NA,300,138827189,SAMN08537117,85356118,NA,NA,public,NA,NA,NA,SRX7190997,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z038_Fecal,2019-11-20T19:08:00Z,1,Z038_Fecal,,SRP230751,,Asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z038,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501817,NA,NA,301,140380638,SAMN08537116,88617199,NA,NA,public,NA,NA,NA,SRX7190996,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z037_Fecal,2019-11-20T19:08:00Z,1,Z037_Fecal,,SRP230751,,Non-asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z037,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501818,NA,NA,301,116519155,SAMN08537115,76977174,NA,NA,public,NA,NA,NA,SRX7190995,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z036_Fecal,2019-11-20T19:08:00Z,1,Z036_Fecal,,SRP230751,,Asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z036,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501819,NA,NA,301,162070437,SAMN08537114,100650251,NA,NA,public,NA,NA,NA,SRX7190994,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z035_Fecal,2019-11-20T19:09:00Z,1,Z035_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z035,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501820,NA,NA,301,11529048,SAMN08536871,6467696,NA,NA,public,NA,NA,NA,SRX7190993,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,SIB033_Nasal,2019-11-20T19:08:00Z,1,SIB033_Nasal,,SRP230751,,Asthma,Non-obese,not collected,female,Poland,Europe,Poland: Wroclaw Medical University,Homo sapiens,nasal swab,51.110 N 17.069 E,"Wroclaw\, Poland",SIB033,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501821,NA,NA,301,166016714,SAMN08537113,105356543,NA,NA,public,NA,NA,NA,SRX7190992,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z034_Fecal,2019-11-20T19:09:00Z,1,Z034_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z034,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501822,NA,NA,301,136516719,SAMN08537112,87505863,NA,NA,public,NA,NA,NA,SRX7190991,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z033_Fecal,2019-11-20T19:10:00Z,1,Z033_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z033,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501823,NA,NA,301,158777908,SAMN08537111,100000470,NA,NA,public,NA,NA,NA,SRX7190990,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z032_Fecal,2019-11-20T19:09:00Z,1,Z032_Fecal,,SRP230751,,Non-asthma,Non-obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z032,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501824,NA,NA,301,163309421,SAMN08537110,104752889,NA,NA,public,NA,NA,NA,SRX7190989,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z031_Fecal,2019-11-20T19:09:00Z,1,Z031_Fecal,,SRP230751,,Asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z031,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501825,NA,NA,301,157704182,SAMN08537109,105069322,NA,NA,public,NA,NA,NA,SRX7190988,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z030_Fecal,2019-11-20T19:10:00Z,1,Z030_Fecal,,SRP230751,,Non-asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z030,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501826,NA,NA,301,127187069,SAMN08537108,77487140,NA,NA,public,NA,NA,NA,SRX7190987,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z029_Fecal,2019-11-20T19:10:00Z,1,Z029_Fecal,,SRP230751,,Asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z029,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501827,NA,NA,300,123110541,SAMN08537107,79574271,NA,NA,public,NA,NA,NA,SRX7190986,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z027_Fecal,2019-11-20T19:10:00Z,1,Z027_Fecal,,SRP230751,,Asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z027,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501828,NA,NA,301,149154686,SAMN08537106,94069134,NA,NA,public,NA,NA,NA,SRX7190985,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z026_Fecal,2019-11-20T19:10:00Z,1,Z026_Fecal,,SRP230751,,Non-asthma,Non-obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z026,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501829,NA,NA,300,156017114,SAMN08537105,100756631,NA,NA,public,NA,NA,NA,SRX7190984,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z025_Fecal,2019-11-20T19:10:00Z,1,Z025_Fecal,,SRP230751,,Non-asthma,Obese,not collected,female,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z025,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501830,NA,NA,301,106290994,SAMN08537104,66249843,NA,NA,public,NA,NA,NA,SRX7190983,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z024_Fecal,2019-11-20T19:10:00Z,1,Z024_Fecal,,SRP230751,,Non-asthma,Obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z024,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501831,NA,NA,299,199645352,SAMN08536870,79601092,NA,NA,public,NA,NA,NA,SRX7190982,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,SIB032_Nasal,2019-11-20T19:12:00Z,1,SIB032_Nasal,,SRP230751,,Asthma,Non-obese,not collected,female,Poland,Europe,Poland: Wroclaw Medical University,Homo sapiens,nasal swab,51.110 N 17.069 E,"Wroclaw\, Poland",SIB032,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501832,NA,NA,301,165164164,SAMN08537103,104284769,NA,NA,public,NA,NA,NA,SRX7190981,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z023_Fecal,2019-11-20T19:11:00Z,1,Z023_Fecal,,SRP230751,,Asthma,Non-obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z023,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501833,NA,NA,301,23891658,SAMN08537102,15005079,NA,NA,public,NA,NA,NA,SRX7190980,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z021_Fecal,2019-11-20T19:10:00Z,1,Z021_Fecal,,SRP230751,,Asthma,Non-obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z021,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR10501834,NA,NA,301,21712550,SAMN08537101,13252146,NA,NA,public,NA,NA,NA,SRX7190979,NA,Illumina MiSeq,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2019-12-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,AMPLICON,,PRJNA434133,Metagenome or environmental,GLAXOSMITHKLINE,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,Z020_Fecal,2019-11-20T19:11:00Z,1,Z020_Fecal,,SRP230751,,Asthma,Non-obese,not collected,male,Switzerland,Europe,Switzerland: University Hospital of Zurich,Homo sapiens,feces,47.377 N 8.551 E,"Zurich\, Switzerland",Z020,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
