"Run","Animal.ID","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","Bytes","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","DPI","Experiment","GEO_Accession..exp.","infection_route","Instrument","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","create_date","version","Sample.Name","source_name","SRA.Study","status","Tissue","virus_dose","virus","Animal_ID","cc_line","day_post.infection","infection_condtion","Treatment"
"SRR9003752",NA,"RNA-Seq",100,3876344300,"PRJNA540840","SAMN11566485",1538635520,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782723","GSM3745201",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:07:00Z",1,"GSM3745201","Spleen","SRP194587",NA,"Spleen",NA,NA,3324,"CC026/GeniUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003753",NA,"RNA-Seq",100,4371866100,"PRJNA540840","SAMN11566535",1707444541,"GEO","public","sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782724","GSM3745202",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745202","Spleen","SRP194587",NA,"Spleen",NA,NA,3329,"CC026/GeniUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003755",NA,"RNA-Seq",100,3863152500,"PRJNA540840","SAMN11566533",1574602337,"GEO","public","fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782726","GSM3745204",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:07:00Z",1,"GSM3745204","Spleen","SRP194587",NA,"Spleen",NA,NA,3325,"CC026/GeniUnc",1,"Mock","mock"
"SRR9003756",NA,"RNA-Seq",100,3386623500,"PRJNA540840","SAMN11566532",1334227478,"GEO","public","fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782727","GSM3745205",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:06:00Z",1,"GSM3745205","Spleen","SRP194587",NA,"Spleen",NA,NA,3330,"CC026/GeniUnc",1,"Mock","mock"
"SRR9003758",NA,"RNA-Seq",100,4442044700,"PRJNA540840","SAMN11566530",1762776749,"GEO","public","run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782729","GSM3745207",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745207","Spleen","SRP194587",NA,"Spleen",NA,NA,3331,"CC026/GeniUnc",3,"Mock","mock"
"SRR9003759",NA,"RNA-Seq",100,4066170800,"PRJNA540840","SAMN11566529",1597902948,"GEO","public","run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782730","GSM3745208",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:08:00Z",1,"GSM3745208","Spleen","SRP194587",NA,"Spleen",NA,NA,3334,"CC026/GeniUnc",3,"Mock","mock"
"SRR9003760",NA,"RNA-Seq",100,4470049800,"PRJNA540840","SAMN11566528",1757814610,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782731","GSM3745209",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745209","Spleen","SRP194587",NA,"Spleen",NA,NA,3317,"CC026/GeniUnc",5,"Mock","mock"
"SRR9003762",NA,"RNA-Seq",100,4637002000,"PRJNA540840","SAMN11566526",1824898489,"GEO","public","sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782733","GSM3745211",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745211","Liver","SRP194587",NA,"Liver",NA,NA,3344,"CC026/GeniUnc",5,"Mock","mock"
"SRR9003765",NA,"RNA-Seq",100,3763415500,"PRJNA540840","SAMN11566651",1521679406,"GEO","public","sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782736","GSM3745214",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745214","Liver","SRP194587",NA,"Liver",NA,NA,3321,"CC026/GeniUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003767",NA,"RNA-Seq",100,4502026100,"PRJNA540840","SAMN11566649",1815088368,"GEO","public","run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782738","GSM3745216",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745216","Liver","SRP194587",NA,"Liver",NA,NA,3322,"CC026/GeniUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003768",NA,"RNA-Seq",100,4193882200,"PRJNA540840","SAMN11566648",1640485725,"GEO","public","fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782739","GSM3745217",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745217","Liver","SRP194587",NA,"Liver",NA,NA,3323,"CC026/GeniUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003770",NA,"RNA-Seq",100,4739885800,"PRJNA540840","SAMN11566685",1844783822,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782741","GSM3745219",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745219","Liver","SRP194587",NA,"Liver",NA,NA,3324,"CC026/GeniUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003772",NA,"RNA-Seq",100,3573367100,"PRJNA540840","SAMN11566683",1395481502,"GEO","public","fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782743","GSM3745221",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:07:00Z",1,"GSM3745221","Liver","SRP194587",NA,"Liver",NA,NA,3315,"CC026/GeniUnc",1,"Mock","mock"
"SRR9003773",NA,"RNA-Seq",100,3866788800,"PRJNA540840","SAMN11566682",1565203615,"GEO","public","sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782744","GSM3745222",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745222","Liver","SRP194587",NA,"Liver",NA,NA,3325,"CC026/GeniUnc",1,"Mock","mock"
"SRR9003774",NA,"RNA-Seq",100,3810030900,"PRJNA540840","SAMN11566681",1480354368,"GEO","public","sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782745","GSM3745223",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:08:00Z",1,"GSM3745223","Liver","SRP194587",NA,"Liver",NA,NA,3330,"CC026/GeniUnc",1,"Mock","mock"
"SRR9003776",NA,"RNA-Seq",100,4007754600,"PRJNA540840","SAMN11566679",1602812286,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782747","GSM3745225",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745225","Liver","SRP194587",NA,"Liver",NA,NA,3331,"CC026/GeniUnc",3,"Mock","mock"
"SRR9003777",NA,"RNA-Seq",100,3705653600,"PRJNA540840","SAMN11566678",1495453182,"GEO","public","fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782748","GSM3745226",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:08:00Z",1,"GSM3745226","Liver","SRP194587",NA,"Liver",NA,NA,3334,"CC026/GeniUnc",3,"Mock","mock"
"SRR9003779",NA,"RNA-Seq",100,3772591000,"PRJNA540840","SAMN11566676",1500352739,"GEO","public","run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782750","GSM3745228",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745228","Liver","SRP194587",NA,"Liver",NA,NA,3343,"CC026/GeniUnc",5,"Mock","mock"
"SRR9003781",NA,"RNA-Seq",100,4268161600,"PRJNA540840","SAMN11566674",1576523267,"GEO","public","run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782752","GSM3745230",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745230","Spleen","SRP194587",NA,"Spleen",NA,NA,64930,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003782",NA,"RNA-Seq",100,4045330900,"PRJNA540840","SAMN11566673",1489173665,"GEO","public","fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782753","GSM3745231",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745231","Spleen","SRP194587",NA,"Spleen",NA,NA,64921,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003783",NA,"RNA-Seq",100,10127717500,"PRJNA540840","SAMN11566672",3710187005,"GEO","public","sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782754","GSM3745232",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:44:00Z",1,"GSM3745232","Spleen","SRP194587",NA,"Spleen",NA,NA,6354,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003788",NA,"RNA-Seq",100,4344568000,"PRJNA540840","SAMN11566667",1608253766,"GEO","public","run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782759","GSM3745237",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745237","Spleen","SRP194587",NA,"Spleen",NA,NA,64932,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003790",NA,"RNA-Seq",100,4119672000,"PRJNA540840","SAMN11566707",1542867902,"GEO","public","sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782761","GSM3745239",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745239","Spleen","SRP194587",NA,"Spleen",NA,NA,66170,"CC041/TauUnc",1,"Mock","mock"
"SRR9003793",NA,"RNA-Seq",100,3513284600,"PRJNA540840","SAMN11566704",1302707699,"GEO","public","sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782764","GSM3745242",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:07:00Z",1,"GSM3745242","Spleen","SRP194587",NA,"Spleen",NA,NA,66171,"CC041/TauUnc",3,"Mock","mock"
"SRR9003795",NA,"RNA-Seq",100,4386061200,"PRJNA540840","SAMN11566523",1569049466,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782766","GSM3745244",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745244","Spleen","SRP194587",NA,"Spleen",NA,NA,78662,"CC041/TauUnc",3,"Mock","mock"
"SRR9003797",NA,"RNA-Seq",100,4078779100,"PRJNA540840","SAMN11566521",1456266730,"GEO","public","fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782768","GSM3745246",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:09:00Z",1,"GSM3745246","Spleen","SRP194587",NA,"Spleen",NA,NA,6357,"CC041/TauUnc",5,"Mock","mock"
"SRR9003798",NA,"RNA-Seq",100,4178668000,"PRJNA540840","SAMN11566520",1567734709,"GEO","public","sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782769","GSM3745247",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745247","Spleen","SRP194587",NA,"Spleen",NA,NA,78663,"CC041/TauUnc",5,"Mock","mock"
"SRR9003800",NA,"RNA-Seq",100,4090055000,"PRJNA540840","SAMN11566518",1460858702,"GEO","public","sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782771","GSM3745249",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745249","Spleen","SRP194587",NA,"Spleen",NA,NA,66593,"CC041/TauUnc",3,"Mock","mock"
"SRR9003802",NA,"RNA-Seq",100,3731083400,"PRJNA540840","SAMN11566516",1379289018,"GEO","public","run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782773","GSM3745251",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:08:00Z",1,"GSM3745251","Spleen","SRP194587",NA,"Spleen",NA,NA,66588,"CC041/TauUnc",5,"Mock","mock"
"SRR9003805",NA,"RNA-Seq",100,4271543600,"PRJNA540840","SAMN11566513",1518384052,"GEO","public","fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782776","GSM3745254",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745254","Liver","SRP194587",NA,"Liver",NA,NA,6354,"CC041/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003808",NA,"RNA-Seq",100,4662633800,"PRJNA540840","SAMN11566510",1649386444,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782779","GSM3745257",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745257","Liver","SRP194587",NA,"Liver",NA,NA,6352,"CC041/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003810",NA,"RNA-Seq",100,9186755800,"PRJNA540840","SAMN11566508",3334050383,"GEO","public","run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782781","GSM3745259",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:40:00Z",1,"GSM3745259","Liver","SRP194587",NA,"Liver",NA,NA,64932,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003811",NA,"RNA-Seq",100,4280957600,"PRJNA540840","SAMN11566507",1503477539,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782782","GSM3745260",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745260","Liver","SRP194587",NA,"Liver",NA,NA,6541,"CC041/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003813",NA,"RNA-Seq",100,5560732800,"PRJNA540840","SAMN11566561",1965326495,"GEO","public","fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782784","GSM3745262",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:19:00Z",1,"GSM3745262","Liver","SRP194587",NA,"Liver",NA,NA,6356,"CC041/TauUnc",1,"Mock","mock"
"SRR9003814",NA,"RNA-Seq",100,4972653900,"PRJNA540840","SAMN11566560",1819896539,"GEO","public","fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782785","GSM3745263",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745263","Liver","SRP194587",NA,"Liver",NA,NA,78661,"CC041/TauUnc",1,"Mock","mock"
"SRR9003815",NA,"RNA-Seq",100,4012657300,"PRJNA540840","SAMN11566559",1490959599,"GEO","public","fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",NA,"SRX5782786","GSM3745264",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745264","Liver","SRP194587",NA,"Liver",NA,NA,66171,"CC041/TauUnc",3,"Mock","mock"
"SRR9003817",NA,"RNA-Seq",100,5334648700,"PRJNA540840","SAMN11566557",1889156112,"GEO","public","sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782788","GSM3745266",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:16:00Z",1,"GSM3745266","Liver","SRP194587",NA,"Liver",NA,NA,78662,"CC041/TauUnc",3,"Mock","mock"
"SRR9003818",NA,"RNA-Seq",100,4691956500,"PRJNA540840","SAMN11566556",1714516698,"GEO","public","fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782789","GSM3745267",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:13:00Z",1,"GSM3745267","Liver","SRP194587",NA,"Liver",NA,NA,66173,"CC041/TauUnc",5,"Mock","mock"
"SRR9003819",NA,"RNA-Seq",100,4871259000,"PRJNA540840","SAMN11566555",1783292893,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782790","GSM3745268",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:14:00Z",1,"GSM3745268","Liver","SRP194587",NA,"Liver",NA,NA,6357,"CC041/TauUnc",5,"Mock","mock"
"SRR9003821",NA,"RNA-Seq",100,4628944600,"PRJNA540840","SAMN11566553",1721207341,"GEO","public","fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782792","GSM3745270",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745270","Liver","SRP194587",NA,"Liver",NA,NA,66592,"CC041/TauUnc",1,"Mock","mock"
"SRR9003823",NA,"RNA-Seq",100,4468494900,"PRJNA540840","SAMN11566551",1586339518,"GEO","public","sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782794","GSM3745272",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745272","Liver","SRP194587",NA,"Liver",NA,NA,66587,"CC041/TauUnc",5,"Mock","mock"
"SRR9003827",NA,"RNA-Seq",100,4595070800,"PRJNA540840","SAMN11566547",1646360085,"GEO","public","fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782798","GSM3745276",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745276","Spleen","SRP194587",NA,"Spleen",NA,NA,4632,"CC055/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003829",NA,"RNA-Seq",100,4332723800,"PRJNA540840","SAMN11566545",1553403533,"GEO","public","fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782800","GSM3745278",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745278","Spleen","SRP194587",NA,"Spleen",NA,NA,4633,"CC055/TauUnc",3,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003831",NA,"RNA-Seq",100,5098112500,"PRJNA540840","SAMN11566543",1824225284,"GEO","public","fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782802","GSM3745280",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:15:00Z",1,"GSM3745280","Spleen","SRP194587",NA,"Spleen",NA,NA,4443,"CC055/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003832",NA,"RNA-Seq",100,3946334100,"PRJNA540840","SAMN11566542",1478383537,"GEO","public","sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,"SRX5782803","GSM3745281",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745281","Spleen","SRP194587",NA,"Spleen",NA,NA,4605,"CC055/TauUnc",5,"MA-EBOV infected","mouse-adapted Ebola virus"
"SRR9003833",NA,"RNA-Seq",100,3775224500,"PRJNA540840","SAMN11566541",1415613090,"GEO","public","run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",NA,"SRX5782804","GSM3745282",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:10:00Z",1,"GSM3745282","Spleen","SRP194587",NA,"Spleen",NA,NA,4637,"CC055/TauUnc",1,"Mock","mock"
"SRR9003834",NA,"RNA-Seq",100,4389956200,"PRJNA540840","SAMN11566540",1575494056,"GEO","public","run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",NA,"SRX5782805","GSM3745283",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745283","Spleen","SRP194587",NA,"Spleen",NA,NA,4638,"CC055/TauUnc",1,"Mock","mock"
"SRR9003838",NA,"RNA-Seq",100,4171987600,"PRJNA540840","SAMN11566536",1544591341,"GEO","public","run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",NA,"SRX5782809","GSM3745287",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745287","Spleen","SRP194587",NA,"Spleen",NA,NA,4680,"CC055/TauUnc",3,"Mock","mock"
"SRR9003839",NA,"RNA-Seq",100,4410009900,"PRJNA540840","SAMN11566583",1623722557,"GEO","public","fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782810","GSM3745288",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:11:00Z",1,"GSM3745288","Spleen","SRP194587",NA,"Spleen",NA,NA,4606,"CC055/TauUnc",5,"Mock","mock"
"SRR9003841",NA,"RNA-Seq",100,4725420700,"PRJNA540840","SAMN11566581",1733688623,"GEO","public","sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",NA,"SRX5782812","GSM3745290",NA,"Illumina HiSeq 4000","SINGLE","cDNA","TRANSCRIPTOMIC","Mus musculus","ILLUMINA","2019-12-02T00:00:00Z","2019-05-02T15:12:00Z",1,"GSM3745290","Liver","SRP194587",NA,"Liver",NA,NA,4628,"CC055/TauUnc",1,"MA-EBOV infected","mouse-adapted Ebola virus"
